nVectors,memcpyOut,plan,execu,memcpyIn
66500001,131.232,0.004,272.668,95.158
66500001,130.534,0.004,286.736,95.404
66500001,129.556,0.004,274.211,94.701
66500001,133.608,0.005,246.212,95.977
66500001,129.617,0.004,203.303,95.541
66500001,130.836,0.004,277.281,94.911
66500001,130.512,0.005,267.181,94.79
66500001,131.389,0.006,253.364,94.618
66500001,129.194,0.004,203.676,95.521
66500001,129.148,0.004,262.319,95.68
66500001,129.5,0.004,264.989,96.031
67000001,131.874,0.005,210.217,95.619
67000001,131.611,0.006,251.991,96.373
67000001,130.111,0.004,270.756,95.13
67000001,127.796,0.005,237.512,179.117
67000001,130.6,0.004,274.754,96.782
67000001,130.558,0.004,225.470,95.195
67000001,130.686,0.006,304.203,95.33
67000001,129.598,0.006,277.123,95.663
67000001,131.164,0.005,259.042,95.303
67000001,131.196,0.004,234.698,95.886
67000001,130.476,0.005,269.645,96.208
67000001,130.919,0.005,264.200,96.292
67000001,130.963,0.005,227.235,95.549
67000001,131.966,0.004,247.567,96.193
67000001,130.998,0.005,262.094,95.336
67000001,131.57,0.005,270.023,95.429
67000001,131.575,0.005,264.041,95.899
67000001,130.62,0.005,199.068,96.194
67000001,131.319,0.004,249.236,95.218
67000001,131.854,0.005,281.654,95.172
67000001,131.274,0.005,246.512,95.06
67000001,131.142,0.004,285.910,95.263
67000001,131.385,0.004,259.021,96.342
67000001,131.356,0.004,250.516,96.845
67000001,130.897,0.006,284.793,95.747
67500001,131.978,0.004,226.620,96.07
67500001,132.634,0.005,293.398,96.721
67500001,132.122,0.004,279.246,96.274
67500001,128.209,0.005,240.012,181.439
67500001,133.353,0.006,297.454,96.751
67500001,132.749,0.005,209.533,96.064
67500001,132.134,0.004,258.139,96.177
67500001,131.181,0.004,275.745,96.396
67500001,132.26,0.004,245.971,97.583
67500001,132.987,0.014,236.829,97.294
67500001,132.92,0.005,256.062,95.761
67500001,131.747,0.006,246.847,99.207
67500001,132.309,0.005,215.588,97.742
67500001,132.302,0.005,274.624,96.818
67500001,132.46,0.004,281.218,95.519
67500001,131.304,0.004,271.316,96.553
67500001,133.012,0.005,277.215,96.155
67500001,132.18,0.004,202.141,96.952
67500001,132.049,0.005,206.304,96.93
67500001,131.917,0.005,278.339,96.607
67500001,132.483,0.005,265.305,95.942
67500001,132.635,0.005,260.705,97.438
67500001,130.946,0.004,266.571,96.32
67500001,132.172,0.005,294.552,96.324
67500001,132.725,0.004,280.935,96.689
68000001,133.635,0.005,221.427,97.346
68000001,133.489,0.004,295.494,96.348
68000001,132.313,0.005,278.781,97.346
68000001,129.319,0.005,234.809,182.485
68000001,133.616,0.004,294.089,97.656
68000001,133.832,0.005,232.283,97.485
68000001,132.29,0.004,273.598,97.373
68000001,133.288,0.004,260.418,97.285
68000001,133.579,0.006,282.396,97.111
68000001,134.675,0.004,268.812,98.724
68000001,133.47,0.005,249.565,97.003
68000001,133.344,0.004,269.952,97.29
68000001,131.935,0.005,272.703,97.651
68000001,133.045,0.004,254.247,97.325
68000001,133.38,0.004,275.598,97.129
68000001,133.402,0.005,266.888,97.365
68000001,133.031,0.004,272.716,97.58
68000001,132.402,0.005,201.404,98.156
68000001,132.724,0.004,274.290,96.724
68000001,133.39,0.004,277.724,96.478
68000001,132.312,0.004,278.665,97.299
68000001,133.435,0.004,292.458,97.949
68000001,132.244,0.005,257.800,96.681
68000001,132.883,0.004,258.051,97.196
68000001,133.365,0.005,266.650,97.382
68500001,134.127,0.004,287.370,98.267
68500001,134.362,0.006,267.388,97.816
68500001,135.4,0.004,278.625,98.744
68500001,129.679,0.005,285.238,186.649
68500001,134.338,0.005,264.087,98.467
68500001,135.181,0.005,250.910,97.628
68500001,133.12,0.004,278.430,98.531
68500001,133.357,0.004,281.542,98.9
68500001,132.265,0.004,267.729,98.247
68500001,137.006,0.004,276.145,97.59
68500001,135.869,0.005,283.507,97.243
68500001,132.684,0.004,255.213,98.062
68500001,133.647,0.004,257.625,104.104
68500001,134.361,0.004,249.634,98.389
68500001,134.095,0.006,268.376,97.369
68500001,132.967,0.004,268.781,97.525
68500001,134.631,0.004,258.788,97.614
68500001,132.019,0.005,206.823,98.575
68500001,134.474,0.004,270.453,98.519
68500001,134.337,0.004,261.192,99.561
68500001,134.328,0.005,253.611,99.024
68500001,132.026,0.006,289.900,98.284
68500001,133.199,0.004,267.212,99.004
68500001,134.36,0.006,306.014,98.314
68500001,134.596,0.004,301.933,98.257
69000001,135.338,0.005,257.581,98.879
69000001,134.619,0.005,302.177,97.314
69000001,135.335,0.004,280.504,97.977
69000001,130.811,0.005,232.420,187.311
69000001,135.607,0.004,282.870,99.695
69000001,134.806,0.004,262.509,97.766
69000001,136.06,0.006,278.334,99.001
69000001,135.198,0.005,259.784,97.921
69000001,134.566,0.005,287.914,98.13
69000001,134.752,0.004,282.230,98.315
69000001,134.446,0.005,274.721,98.397
69000001,139.244,0.005,265.959,98.786
69000001,138.128,0.005,203.770,99.378
69000001,135.17,0.004,305.607,98.213
69000001,134.999,0.004,290.150,98.717
69000001,135.354,0.004,295.244,97.524
69000001,135.631,0.005,276.837,98.02
69000001,134.96,0.005,204.869,98.383
69000001,134.748,0.004,259.644,98.038
69000001,136.114,0.005,243.176,99.141
69000001,135.301,0.005,282.081,99.706
69000001,135.222,0.004,263.971,99.162
69000001,134.292,0.004,268.920,99.133
69000001,134.668,0.004,277.788,99.088
69000001,134.919,0.006,259.748,97.866
69500001,135.477,0.004,275.546,99.556
69500001,136.576,0.005,261.734,99.679
69500001,135.8,0.005,267.627,100.363
69500001,132.37,0.004,256.671,189.807
69500001,136.732,0.004,235.376,99.543
69500001,136.635,0.004,284.877,98.713
69500001,136.342,0.004,285.426,99.722
69500001,136.23,0.004,268.314,100.158
69500001,135.459,0.004,269.068,98.913
69500001,135.743,0.004,287.530,99.665
69500001,136.637,0.004,265.933,99.741
69500001,135.94,0.005,274.802,99.606
69500001,139.505,0.004,224.188,100.558
69500001,135.98,0.005,289.454,100.261
69500001,136.07,0.004,270.318,100.004
69500001,135.817,0.005,307.205,99.346
69500001,136.395,0.006,276.739,99.178
69500001,135.112,0.004,231.514,100.091
69500001,136.91,0.004,287.244,100.411
69500001,136.532,0.004,240.403,100.461
69500001,135.882,0.005,296.722,99.75
69500001,136.082,0.004,292.309,100.118
69500001,133.842,0.005,255.488,100.762
69500001,136.248,0.005,296.845,100.334
69500001,136.115,0.004,266.539,99.544
70000001,137.575,0.005,270.690,99.2
70000001,137.873,0.004,296.970,99.368
70000001,136.499,0.005,214.677,100.184
70000001,134.138,0.005,239.562,187.849
70000001,137.732,0.004,256.707,99.07
70000001,137.317,0.004,227.227,99.347
70000001,137.579,0.004,260.437,99.557
70000001,136.77,0.004,288.864,100.403
70000001,138.281,0.006,259.478,99.89
70000001,137.02,0.005,283.862,100.796
70000001,137.946,0.005,218.728,99.578
70000001,137.027,0.004,263.831,99.911
70000001,140.227,0.005,223.781,100.441
70000001,137.141,0.004,290.930,99.217
70000001,137.628,0.005,280.561,99.365
70000001,136.47,0.005,265.940,99.757
70000001,137.739,0.004,281.794,99.15
70000001,136.933,0.004,212.932,100.156
70000001,137.653,0.004,258.625,100.817
70000001,138.375,0.005,225.751,101.016
70000001,137.649,0.005,274.539,99.401
70000001,137.623,0.005,273.833,101.244
70000001,136.436,0.005,282.522,101.146
70000001,138.12,0.006,286.588,101.107
70000001,136.887,0.005,269.663,103.514
70500001,138.63,0.005,289.240,101.055
70500001,140.144,0.006,293.295,100.446
70500001,139.347,0.004,262.541,101.262
70500001,134.732,0.005,250.788,196.199
70500001,138.944,0.004,291.972,101.504
70500001,139.398,0.005,273.050,102.579
70500001,138.86,0.005,286.295,101.785
70500001,138.446,0.004,260.320,101.796
70500001,138.535,0.005,275.517,101.26
70500001,137.935,0.004,290.862,102.014
70500001,140.22,0.005,281.183,102.63
70500001,138.472,0.007,304.038,101.607
70500001,141.597,0.004,219.339,102.367
70500001,138.391,0.004,277.568,100.78
70500001,139.308,0.006,286.539,102.876
70500001,138.467,0.004,283.804,101.224
70500001,138.573,0.005,277.874,100.938
70500001,138.123,0.005,255.825,101.843
70500001,138.971,0.004,290.489,101.068
70500001,139.428,0.004,225.362,102.328
70500001,138.602,0.005,288.497,100.724
70500001,138.48,0.006,284.116,101.613
70500001,138.043,0.004,302.658,102.175
70500001,138.586,0.005,294.945,102.313
70500001,138.948,0.004,305.070,100.484
71000001,139.545,0.004,225.791,102.398
71000001,139.648,0.005,312.759,101.167
71000001,139.084,0.004,219.405,101.369
71000001,135.66,0.005,238.146,190.654
71000001,141.507,0.005,271.966,101.511
71000001,141.573,0.004,287.884,103.017
71000001,139.66,0.006,285.445,101.106
71000001,139.091,0.006,282.872,101.482
71000001,139.629,0.004,302.780,101.116
71000001,139.092,0.005,218.380,101.917
71000001,141.756,0.005,280.426,102.509
71000001,139.061,0.004,320.319,102.447
71000001,142.527,0.004,246.852,103.002
71000001,140.298,0.005,297.611,101.795
71000001,139.477,0.005,285.161,101.735
71000001,139.447,0.004,294.438,102.12
71000001,139.983,0.006,286.962,101.541
71000001,139.174,0.005,289.916,101.644
71000001,139.51,0.005,294.583,101.724
71000001,140.297,0.005,238.832,102.426
71000001,138.96,0.004,270.978,101.085
71000001,139.552,0.005,289.807,102.173
71000001,139.188,0.004,303.641,101.589
71000001,139.525,0.005,304.886,101.945
71000001,139.503,0.004,276.544,101.13
71500001,140.613,0.004,238.630,103.003
71500001,140.748,0.005,287.613,102.583
71500001,140.392,0.004,291.085,103.119
71500001,136.727,0.005,273.637,195.204
71500001,142.376,0.005,321.136,103.495
71500001,142.996,0.004,311.598,103.855
71500001,140.285,0.004,293.179,102.587
71500001,139.579,0.004,304.705,103.032
71500001,139.621,0.004,271.493,102.192
71500001,140.035,0.004,252.606,102.709
71500001,142.592,0.005,257.190,103.182
71500001,140.377,0.005,306.161,103.043
71500001,143.495,0.004,235.983,104.132
71500001,140.308,0.005,273.217,102.602
71500001,140.807,0.017,276.365,102.187
71500001,140.476,0.004,323.463,102.093
71500001,140.89,0.004,271.139,101.862
71500001,139.982,0.004,271.259,102.468
71500001,140.857,0.007,300.512,102.417
71500001,141.415,0.004,239.866,103.75
71500001,139.784,0.004,309.720,102.225
71500001,140.15,0.005,305.698,102.961
71500001,139.206,0.006,302.299,102.84
71500001,140.33,0.004,277.674,103.969
71500001,140.755,0.005,292.208,101.912
72000001,141.535,0.005,234.648,103.12
72000001,140.969,0.005,292.266,103.394
72000001,141.301,0.004,303.071,102.954
72000001,137.785,0.005,256.917,194.074
72000001,140.979,0.005,277.009,103.924
72000001,143.928,0.005,283.775,105.288
72000001,141.496,0.006,287.962,102.383
72000001,141.298,0.004,257.563,108.701
72000001,142.175,0.005,287.966,102.731
72000001,140.624,0.004,222.607,102.976
72000001,143.857,0.004,284.637,103.942
72000001,140.582,0.005,286.534,102.227
72000001,144.414,0.004,268.241,103.273
72000001,140.958,0.005,279.496,102.72
72000001,142.09,0.005,302.311,102.79
72000001,141.522,0.005,295.813,103.465
72000001,141.843,0.005,288.962,102.523
72000001,140.982,0.004,277.705,103.338
72000001,141.545,0.004,323.081,102.933
72000001,143.292,0.005,253.904,103.264
72000001,141.167,0.005,302.334,102.247
72000001,141.395,0.004,299.062,103.914
72000001,141.167,0.005,238.267,103.158
72000001,141.966,0.006,310.911,103.017
72000001,141.744,0.005,282.088,101.506
72500001,142.428,0.004,224.963,103.681
72500001,141.772,0.007,291.652,103.896
72500001,142.718,0.004,293.511,103.454
72500001,137.331,0.004,293.274,194.043
72500001,144.595,0.005,287.040,104.733
72500001,145.777,0.004,290.027,98.707
72500001,142.476,0.004,282.519,103.606
72500001,144.556,0.004,236.377,104.583
72500001,142.377,0.005,301.687,103.787
72500001,141.729,0.005,303.240,103.956
72500001,144.718,0.004,231.294,104.065
72500001,142.039,0.005,295.395,103.599
72500001,143.942,0.004,222.112,104.504
72500001,142.014,0.004,266.219,103.674
72500001,142.79,0.004,296.271,102.969
72500001,142.555,0.004,303.750,103.88
72500001,141.973,0.004,278.074,104.074
72500001,142.019,0.004,281.243,104.778
72500001,142.462,0.004,313.854,103.357
72500001,144.18,0.004,252.395,103.905
72500001,141.415,0.005,321.977,104.019
72500001,142.489,0.004,324.366,104.194
72500001,141.539,0.004,253.106,105.255
72500001,142.382,0.004,266.705,103.643
72500001,142.716,0.005,307.650,102.701
73000001,143.195,0.004,275.156,103.66
73000001,143.392,0.004,308.428,103.606
73000001,143.275,0.004,223.793,103.87
73000001,138.555,0.004,247.847,197.008
73000001,145.636,0.005,276.688,104.994
73000001,142.355,0.004,290.725,103.813
73000001,143.241,0.004,283.670,103.811
73000001,146.136,0.004,231.705,104.962
73000001,143.18,0.004,305.434,104.584
73000001,143.298,0.004,243.244,103.817
73000001,145.755,0.005,234.791,105.364
73000001,145.812,0.004,234.483,104.64
73000001,145.525,0.004,227.238,105.794
73000001,143.256,0.006,296.070,104.93
73000001,143.188,0.004,291.946,104.162
73000001,142.93,0.005,280.255,104.081
73000001,144.389,0.006,283.851,104.082
73000001,142.628,0.004,292.567,105.345
73000001,143.672,0.004,302.537,103.904
73000001,143.695,0.005,207.803,110.901
73000001,143.996,0.006,280.194,103.92
73000001,142.778,0.004,294.018,105.404
73000001,143.42,0.004,274.408,104.586
73000001,143.072,0.005,321.128,104.495
73000001,143.217,0.005,298.532,104.213
73500001,144.487,0.004,228.027,104.48
73500001,144.167,0.004,309.658,105.351
73500001,144.528,0.004,248.320,104.177
73500001,140.385,0.006,239.165,199.361
73500001,146.626,0.005,294.233,106.293
73500001,143.797,0.005,280.584,105.155
73500001,144.299,0.005,317.683,104.885
73500001,147.261,0.004,215.552,106.018
73500001,144.646,0.004,296.616,104.379
73500001,144.268,0.004,236.050,104.593
73500001,146.987,0.004,234.967,106.265
73500001,143.45,0.004,237.060,105.335
73500001,146.77,0.004,233.138,106.546
73500001,144.125,0.005,286.862,106.08
73500001,144.64,0.005,279.495,104.788
73500001,144.36,0.006,314.958,105.191
73500001,143.903,0.004,304.179,104.958
73500001,143.892,0.005,293.067,105.602
73500001,145.675,0.006,296.276,104.496
73500001,147.337,0.004,283.023,105.885
73500001,142.934,0.005,317.736,105.609
73500001,144.315,0.005,314.211,105.832
73500001,144.292,0.004,271.101,106.554
73500001,144.255,0.004,320.792,106.252
73500001,143.729,0.005,297.751,104.029
74000001,145.54,0.005,239.743,105.085
74000001,145.535,0.006,321.360,105.298
74000001,144.492,0.005,312.622,107.072
74000001,142.5,0.006,266.515,199.519
74000001,147.616,0.005,295.608,105.782
74000001,144.776,0.005,273.667,105.97
74000001,144.638,0.004,304.397,106.116
74000001,147.638,0.005,243.498,106.042
74000001,145.18,0.005,289.501,104.751
74000001,145.335,0.004,242.352,105.892
74000001,147.794,0.004,223.899,106.954
74000001,144.933,0.004,258.008,105.079
74000001,147.501,0.004,265.154,106.749
74000001,145.136,0.005,289.116,106.077
74000001,145.134,0.004,301.668,105.346
74000001,145.335,0.004,246.098,106.237
74000001,145.048,0.004,275.854,105.172
74000001,144.773,0.004,297.867,106.928
74000001,145.476,0.005,294.730,105.781
74000001,149,0.005,242.419,106.658
74000001,144.193,0.006,282.990,105.946
74000001,145.273,0.007,288.530,105.213
74000001,145.303,0.005,315.748,105.709
74000001,145.257,0.004,313.175,107.02
74000001,145.277,0.005,308.022,105.497
74500001,145.889,0.004,250.329,106.267
74500001,145.611,0.006,307.579,107.223
74500001,146.379,0.005,309.291,106.466
74500001,142.084,0.004,237.724,203.065
74500001,147.247,0.004,285.687,108.602
74500001,145.724,0.005,274.786,107.087
74500001,146.843,0.006,290.620,106.126
74500001,148.549,0.004,229.974,106.756
74500001,145.212,0.004,305.758,107.391
74500001,146.121,0.004,263.060,106.293
74500001,149.522,0.005,227.969,107.647
74500001,145.978,0.005,263.087,107.116
74500001,148.057,0.004,230.308,107.471
74500001,145.396,0.005,287.696,106.455
74500001,146.469,0.004,308.697,106.485
74500001,146.016,0.005,252.076,106.585
74500001,146.04,0.004,288.914,106.824
74500001,146.025,0.004,333.858,107.651
74500001,146.454,0.005,314.510,106.503
74500001,149.886,0.004,233.267,108.304
74500001,146.19,0.005,273.634,107.691
74500001,145.525,0.005,299.584,107.533
74500001,145.269,0.004,282.947,106.015
74500001,146.143,0.005,307.927,106.535
74500001,146.925,0.007,326.351,105.514
75000001,147.345,0.004,249.732,107.083
75000001,147.448,0.004,355.862,106.551
75000001,146.853,0.005,291.516,106.471
75000001,143.12,0.005,269.906,202.336
75000001,147.407,0.004,295.514,107.397
75000001,146.742,0.004,309.886,107.816
75000001,147.175,0.004,281.629,107.675
75000001,150.128,0.005,237.972,107.107
75000001,147.086,0.006,292.624,108.058
75000001,146.789,0.004,250.194,107.678
75000001,149.774,0.005,236.576,107.92
75000001,147.518,0.005,309.545,106.945
75000001,149.577,0.005,222.162,107.557
75000001,146.95,0.004,288.938,107.62
75000001,147.467,0.005,302.838,107.19
75000001,146.282,0.004,239.554,107.573
75000001,147.35,0.004,319.055,107.063
75000001,146.823,0.004,295.224,107.804
75000001,146.735,0.004,319.086,106.653
75000001,151.368,0.005,248.160,109.238
75000001,147.162,0.004,283.417,106.056
75000001,147.318,0.005,306.896,108.3
75000001,147.103,0.004,313.012,107.443
75000001,146.714,0.005,299.053,106.986
75000001,147.454,0.005,288.199,107.086
75500001,148.4,0.004,327.088,107.905
75500001,147.437,0.005,306.014,109.123
75500001,148.044,0.004,324.436,107.298
75500001,143.31,0.004,286.816,202.972
75500001,147.146,0.004,327.004,107.909
75500001,146.878,0.004,291.628,108.65
75500001,146.144,0.004,316.881,107.636
75500001,151.033,0.005,241.341,108.021
75500001,148.463,0.004,313.282,107.317
75500001,148.289,0.004,221.902,108.5
75500001,150.978,0.004,241.179,108.486
75500001,148.543,0.005,320.569,107.545
75500001,149.528,0.004,221.874,110.441
75500001,148.059,0.005,305.224,108.112
75500001,148.423,0.005,302.114,107.981
75500001,148.408,0.005,245.663,107.645
75500001,148.536,0.005,316.838,107.43
75500001,148.004,0.004,306.269,107.816
75500001,147.121,0.005,309.937,108.224
