nVectors,memcpyOut,plan,execu,memcpyIn
103200000,66.287,79.404,848.593,66.67
104400000,67.154,80.336,685.927,68.067
105600000,68.45,291.26,389.187,68.003
106800000,69.045,82.309,903.152,68.656
108000000,69.892,0.607,450.019,70.18
109200000,70.275,300.907,397.481,70.439
110400000,71.279,85.011,672.721,71.777
111600000,72,86.097,736.586,71.632
112800000,72.793,86.737,717.451,72.697
114000000,73.575,87.603,664.779,73.422
115200000,73.977,317.237,482.274,74.499
116400000,74.753,89.749,947.143,75.471
117600000,75.371,324.134,471.209,75.65
118800000,75.777,327.987,469.368,76.755
120000000,76.869,330.544,482.65,77.297
24,0,0.02,0.001,0
1200000,0.438,3.162,2.915,0.414
2400000,0.845,6.213,5.801,0.761
3600000,1.161,9.354,9.463,1.311
4800000,1.446,12.467,12.611,1.883
6000000,1.782,0.184,19.444,2.391
7200000,2.397,18.548,19.915,2.947
8400000,2.557,21.566,22.817,3.512
9600000,2.98,24.586,28.269,4.089
10800000,3.433,28.488,31.619,4.661
12000000,3.895,0.27,45.143,5.156
13200000,4.382,34.945,40.336,5.789
14400000,4.834,38.321,42.595,6.384
15600000,5.239,42.324,47.411,6.964
16800000,5.708,45.493,49.617,7.469
18000000,6.158,48.674,56.76,8.085
19200000,6.52,51.906,59.425,8.64
20400000,6.995,15.875,101.837,9.18
21600000,7.54,59.102,68.829,9.811
22800000,13.035,19.239,116.247,15.014
24000000,12.685,0.417,94.455,15.66
25200000,16.79,66.488,80.649,11.551
26400000,13.56,69.626,82.76,12.142
27600000,14.741,21.385,148.285,12.652
28800000,15.471,75.985,91.249,13.244
30000000,16.147,79.839,97.499,13.846
31200000,16.84,82.976,99.056,14.489
32400000,17.714,86.822,103.582,15.013
33600000,21.672,95.001,104.318,21.934
34800000,22.66,26.908,194.042,22.727
36000000,23.476,95.586,119.225,23.372
37200000,23.977,28.768,209.274,24.368
38400000,24.993,101.913,134.957,25.03
39600000,25.926,105.446,131.35,25.725
40800000,26.498,31.494,222.004,26.673
42000000,27.579,111.535,138.455,27.157
43200000,27.908,114.315,144.145,28.233
44400000,29.113,34.387,348.874,28.807
45600000,29.573,35.172,250.114,29.666
46800000,30.868,125.037,156.422,30.463
48000000,30.927,0.443,188.532,31.213
49200000,31.915,37.983,390.945,32.001
50400000,32.901,134.04,164.018,32.639
51600000,33.651,39.849,411.786,33.435
52800000,34.204,140.809,169.768,34.422
54000000,35.03,0.581,222.89,35
55200000,35.815,42.562,309.486,35.818
56400000,36.617,43.627,346.847,36.39
57600000,37.04,152.925,191.749,37.618
58800000,38.091,156.531,193.978,38.223
60000000,39,158.448,197.377,38.735
61200000,39.566,47.226,388.261,39.483
62400000,40.162,165.215,203.803,40.767
63600000,40.954,49.049,520.198,41.374
64800000,42.389,178.607,211.386,42.05
66000000,42.716,182.131,225.794,42.546
67200000,43.772,185.042,216.956,43.372
68400000,43.958,52.724,435.923,44.295
69600000,45.04,53.651,404.253,45.412
70800000,46.18,54.591,466.806,45.736
72000000,46.788,198.152,254.655,46.476
73200000,47.392,56.531,587.539,47.356
74400000,48.145,57.277,433.975,48.097
75600000,48.863,208.492,249.589,49.758
76800000,50.204,211.452,271.708,49.452
78000000,50.25,214.807,269.594,50.633
79200000,51.451,218.19,268.238,51.209
80400000,52.052,62.023,662.659,51.957
81600000,52.769,62.827,477.046,53.079
82800000,53.284,63.762,532.771,53.555
84000000,54.525,231.861,282.701,54.34
85200000,56.932,65.647,698.098,54.992
86400000,56.059,238.88,294.204,56.411
87600000,57.052,67.446,716.574,56.791
88800000,57.116,68.504,718.969,57.439
90000000,58.143,249.085,317.599,58.182
91200000,59.011,70.205,541.765,58.569
92400000,59.81,254.221,320.638,60.303
93600000,61.053,258.267,321.54,60.561
94800000,61.328,72.986,793.16,61.267
96000000,62.098,0.677,392.943,62.011
97200000,62.943,267.527,330.464,62.439
98400000,63.547,75.819,803.982,63.738
99600000,65.659,77.18,768.168,64.404
100800000,65.439,277.984,358.673,64.991
102000000,66.129,78.358,584.886,65.716
103200000,66.362,79.389,849.472,67.012
104400000,67.045,80.657,688.056,67.68
105600000,68.323,290.776,391.761,68.021
106800000,69.016,82.314,908.198,68.68
108000000,69.826,0.605,449.42,70.022
109200000,70.564,300.981,408.107,70.386
110400000,71.194,85.372,674.224,71.821
111600000,72.051,85.987,736.874,71.768
112800000,72.994,86.781,719.275,72.603
114000000,73.852,87.574,666.014,73.5
115200000,73.98,317.18,485.799,74.462
116400000,74.76,89.664,947.418,75.693
117600000,75.475,324.677,477.106,75.551
118800000,76.057,327.555,474.129,76.781
120000000,77.348,330.745,485.46,77.342
24,0.001,0.02,0.001,0
1200000,0.452,3.15,2.937,0.402
2400000,0.845,6.209,5.805,0.761
3600000,1.157,9.294,9.4,1.307
4800000,1.443,12.354,12.537,1.851
6000000,1.783,0.182,19.436,2.402
7200000,2.39,18.551,19.952,2.929
8400000,2.557,21.571,22.837,3.507
9600000,2.98,24.639,28.316,4.077
10800000,3.424,28.486,31.611,4.654
12000000,3.895,0.265,44.627,5.165
13200000,4.48,34.884,40.192,5.811
14400000,4.848,38.458,42.629,6.382
15600000,5.21,42.337,47.498,6.957
16800000,5.728,45.484,49.752,7.472
18000000,6.179,48.654,56.875,8.091
19200000,6.533,51.89,59.566,8.653
20400000,6.982,15.883,101.948,9.183
21600000,7.506,59.105,68.918,9.822
22800000,13.168,19.281,117.532,15.104
24000000,12.714,0.456,94.547,15.555
25200000,16.748,66.558,80.968,11.567
26400000,13.57,69.583,83.306,12.155
27600000,14.586,21.387,147.931,12.676
28800000,15.53,76.167,91.219,13.234
30000000,16.016,79.394,97.442,13.826
31200000,16.871,83.097,99.087,14.487
32400000,17.711,86.809,103.673,15.035
33600000,21.686,94.933,104.755,21.979
34800000,22.672,26.911,194.807,22.939
36000000,23.482,95.583,119.261,23.319
37200000,24.04,28.766,209.602,24.408
38400000,24.912,101.977,134.851,25.045
39600000,25.762,104.876,132.034,25.858
40800000,26.462,31.497,222.301,26.679
42000000,27.514,111.48,138.935,27.152
43200000,27.854,114.225,145.142,28.181
44400000,29.17,34.375,348.65,28.874
45600000,29.651,35.172,250.584,29.571
46800000,30.697,124.792,156.858,30.413
48000000,30.926,0.435,188.533,31.184
49200000,31.948,37.984,391.244,32.111
50400000,33.064,134.22,164.713,32.572
51600000,33.651,39.815,412.537,33.424
52800000,34.189,140.201,170.736,34.409
54000000,35.032,0.588,223.15,35.039
55200000,35.744,42.551,309.956,36.24
56400000,36.68,43.923,347.241,36.375
57600000,37.063,152.878,192.063,37.622
58800000,38.109,155.884,195.287,38.205
60000000,38.877,158.634,198.162,39.047
61200000,39.549,47.226,389.395,39.556
62400000,40.133,165.143,203.772,40.537
63600000,40.997,49.052,520.149,41.371
64800000,42.38,178.512,211.801,41.984
66000000,42.846,182.757,226.857,42.552
67200000,43.81,185.087,217.921,43.395
68400000,44.017,52.722,435.657,44.284
69600000,45.052,53.698,404.926,45.246
70800000,46.467,54.916,467.325,45.77
72000000,46.79,198.2,254.481,46.362
73200000,47.418,56.444,587.987,47.397
74400000,48.122,57.305,435.146,48.075
75600000,48.855,208.468,250.497,49.33
76800000,49.915,211.539,272.213,49.355
78000000,50.326,214.77,270.76,50.608
79200000,51.415,218.166,269.695,51.173
80400000,52.073,62.026,664.958,52.045
81600000,52.726,62.751,478.278,52.956
82800000,53.178,63.765,533.403,53.522
84000000,54.193,231.623,284.155,54.444
85200000,55.351,65.843,699.08,54.869
86400000,55.896,238.225,293.602,56.224
87600000,56.964,67.387,715.925,57.004
88800000,57.636,68.537,717.996,57.375
90000000,58.14,248.562,316.977,58.142
91200000,59.037,70.194,541.528,58.698
92400000,59.91,254.505,317.845,59.909
93600000,60.656,258.115,320.68,60.593
94800000,61.283,72.97,792.7,61.172
96000000,62.255,0.678,391.849,61.879
97200000,62.91,267.526,329.524,62.511
98400000,63.866,76.195,802.907,63.706
99600000,65.322,76.855,767.477,64.286
100800000,65.531,278.35,354.174,64.942
102000000,66.019,78.411,583.106,65.594
103200000,66.762,79.37,849.039,66.656
104400000,67.063,80.307,686.705,67.586
105600000,68.295,290.86,388.624,68.059
106800000,69.04,82.282,903.793,68.774
108000000,69.892,0.601,449.381,69.848
109200000,70.647,301.289,403.293,70.434
110400000,71.231,84.959,673.241,71.768
111600000,72.06,86.03,736.793,71.716
112800000,72.965,86.823,717.583,72.618
114000000,74.063,87.638,665.227,73.388
115200000,74.399,316.976,483.201,74.53
116400000,75.197,89.67,947.212,75.497
117600000,75.848,324.144,472.253,75.456
118800000,76.614,327.695,471.356,76.718
120000000,77.729,330.332,482.479,77.24
24,0,0.021,0,0
1200000,0.44,3.154,2.922,0.413
2400000,0.839,6.199,5.845,0.76
3600000,1.15,9.325,9.422,1.306
4800000,1.442,12.353,12.577,1.861
6000000,1.78,0.184,19.364,2.396
7200000,2.398,18.549,19.897,2.946
8400000,2.566,21.62,22.879,3.518
9600000,2.983,24.604,28.263,4.105
10800000,3.427,28.562,31.616,4.673
12000000,3.9,0.265,45.471,5.195
13200000,4.362,34.863,40.69,5.846
14400000,4.829,38.597,43.427,6.414
15600000,5.25,42.326,47.835,6.986
16800000,5.721,45.452,50.13,7.521
18000000,6.139,48.607,57.269,8.148
19200000,6.621,51.91,60.448,8.704
20400000,7.016,15.871,102.698,9.268
21600000,7.569,59.018,69.584,9.844
22800000,13.646,19.307,116.977,14.941
24000000,12.637,0.417,94.759,15.553
25200000,16.775,66.531,80.639,11.569
26400000,13.594,69.687,82.757,12.113
27600000,14.657,21.388,147.814,12.641
28800000,15.575,76.128,91.232,13.243
30000000,16.059,79.572,97.962,13.859
31200000,16.857,82.906,99.005,14.51
32400000,17.73,86.771,103.638,15.001
33600000,21.652,94.945,104.324,21.945
34800000,22.636,26.953,193.86,22.738
36000000,23.52,95.575,119.389,23.375
37200000,23.982,28.761,209.166,24.39
38400000,24.909,101.909,134.979,25.087
39600000,25.743,105.09,131.786,25.86
40800000,26.509,31.592,221.64,26.71
42000000,27.537,111.431,138.426,27.156
43200000,27.92,114.246,144.116,28.235
44400000,29.154,34.32,348.833,28.827
45600000,29.628,35.167,249.801,29.581
46800000,30.621,124.828,156.809,30.431
48000000,30.947,0.446,188.467,31.173
49200000,31.943,37.989,390.731,31.917
50400000,33.06,134.018,164.035,32.608
51600000,33.716,39.831,412.054,33.452
52800000,34.213,140.385,170.394,34.475
54000000,35.041,0.583,222.933,35.041
55200000,35.738,42.543,309.186,35.749
56400000,36.731,43.594,346.902,36.393
57600000,37.168,153.337,192.365,37.714
58800000,38.086,155.967,194.493,38.142
60000000,38.985,158.445,197.365,38.785
61200000,39.573,47.187,388.144,39.54
62400000,40.164,165.213,203.58,40.544
63600000,41.031,49.046,520.548,41.344
64800000,42.363,178.598,211.788,42.127
66000000,42.793,182.126,225.93,42.638
67200000,43.817,185.132,217.28,43.308
68400000,44.121,52.692,435.825,44.213
69600000,45.061,53.691,404.121,45.472
70800000,46.025,54.732,467.014,45.672
72000000,46.751,198.082,254.236,46.758
73200000,47.646,56.402,587.476,47.51
74400000,48.227,57.274,433.389,48.06
75600000,48.89,208.292,249.242,49.213
76800000,50.228,211.885,272.073,49.349
78000000,50.244,214.747,270.179,50.641
79200000,51.398,218.185,269.514,51.126
80400000,52.033,62.102,665.37,52.051
81600000,52.872,62.754,477.469,52.934
82800000,53.193,63.781,534.141,53.631
84000000,54.101,232.423,284.096,54.434
85200000,55.341,65.582,697.925,54.87
86400000,55.942,238.201,294.046,56.412
87600000,57.401,67.43,716.316,56.602
88800000,57.335,68.396,718.324,57.454
90000000,58.102,249.129,317.106,58.179
91200000,59.001,70.171,541.036,58.727
92400000,59.884,254.319,320.072,59.809
93600000,61.147,258.679,322.929,60.495
94800000,61.415,72.928,793.42,61.066
96000000,62.15,0.678,392.835,61.999
97200000,62.962,267.642,328.344,62.453
98400000,63.308,75.862,803.446,63.831
99600000,65.146,77.21,768.301,64.357
100800000,65.179,278.085,352.822,64.856
102000000,66.266,78.62,585.057,65.696
103200000,66.323,79.395,848.213,66.74
104400000,66.997,80.329,686.973,67.766
105600000,68.246,290.688,387.026,67.959
106800000,68.92,82.306,904.197,68.773
108000000,69.783,0.602,449.344,69.826
109200000,70.072,301.212,401.008,70.525
110400000,71.177,84.851,673.477,71.708
111600000,71.844,86.063,735.82,71.757
112800000,72.774,86.702,718.222,72.626
114000000,73.567,87.54,663.827,73.447
115200000,73.879,316.968,484.867,74.457
116400000,74.713,89.659,946.479,75.559
117600000,75.606,324.476,474.083,75.538
118800000,75.799,327.308,469.16,76.773
120000000,76.902,330.33,484.192,77.338
24,0.001,0.021,0.001,0
1200000,0.426,3.151,2.915,0.401
2400000,0.84,6.204,5.801,0.766
3600000,1.157,9.262,9.391,1.304
4800000,1.443,12.345,12.525,1.855
6000000,1.782,0.186,19.295,2.398
7200000,2.389,18.544,19.895,2.935
8400000,2.567,21.53,22.759,3.515
9600000,2.984,24.659,28.236,4.094
10800000,3.416,28.487,31.627,4.665
12000000,3.934,0.262,44.628,5.17
13200000,4.373,34.821,39.981,5.808
14400000,4.831,38.469,42.65,6.372
15600000,5.234,42.471,47.428,6.956
16800000,5.705,45.48,49.675,7.469
18000000,6.176,48.68,56.795,8.083
19200000,6.522,51.959,59.415,8.661
20400000,6.985,15.87,101.8,9.162
21600000,7.486,59.078,68.879,9.812
22800000,13.033,19.244,116.432,14.914
24000000,12.598,0.415,95.277,15.766
25200000,16.85,66.475,80.732,11.585
26400000,13.572,69.666,82.775,12.131
27600000,14.693,21.395,148.175,12.649
28800000,15.464,76.02,91.28,13.287
30000000,16.071,79.214,97.39,13.834
31200000,16.896,83.113,99.028,14.513
32400000,17.715,86.766,103.583,15.025
33600000,21.682,94.931,104.227,21.948
34800000,22.747,26.958,193.815,22.907
36000000,23.876,95.988,119.203,23.301
37200000,24.005,28.758,209.195,24.39
38400000,24.92,101.832,134.992,25.039
39600000,25.858,104.669,131.482,25.905
40800000,26.463,31.519,222.141,26.703
42000000,27.511,111.446,138.297,27.213
43200000,27.886,114.238,144.395,28.228
44400000,29.315,34.552,348.656,28.885
45600000,29.583,35.186,250.037,29.622
46800000,30.714,124.396,156.664,30.471
48000000,30.884,0.436,188.331,31.215
49200000,31.91,37.995,390.727,32.009
50400000,32.887,134.806,164.188,32.677
51600000,33.706,39.805,411.917,33.407
52800000,34.243,139.94,170.328,34.492
54000000,35.093,0.582,222.996,35.027
55200000,35.835,42.846,309.708,35.813
56400000,36.629,43.508,348.079,36.304
57600000,37.147,152.904,191.669,37.652
58800000,38.062,155.708,194.449,38.17
60000000,38.902,158.447,197.291,38.829
61200000,39.571,47.207,388.936,39.517
62400000,40.182,165.215,203.268,40.553
63600000,40.943,49.036,519.804,41.376
64800000,42.391,178.499,211.452,42.07
66000000,42.718,182.057,226.453,42.641
67200000,43.95,185.105,216.878,43.385
68400000,44.018,52.679,435.306,44.282
69600000,45.022,53.675,403.839,45.372
70800000,46.044,54.561,467.558,45.799
72000000,46.84,198.629,253.582,46.611
73200000,47.493,56.547,587.667,47.393
74400000,48.112,57.299,435.008,48.053
75600000,48.924,208.264,250.211,49.272
76800000,49.774,211.702,272.153,49.454
78000000,50.224,214.689,270.224,50.765
79200000,51.769,218.187,269.572,51.175
80400000,52.006,61.991,664.658,52.048
81600000,53.039,62.902,478.573,53.198
82800000,53.279,63.744,533.05,53.499
84000000,54.112,231.715,284.044,54.33
85200000,55.352,65.592,698.686,55.001
86400000,55.826,238.252,293.823,56.1
87600000,57.125,67.578,716.328,56.613
88800000,57.268,68.822,719.099,57.314
90000000,58.19,248.443,317.303,58.11
91200000,59.008,70.147,542.01,58.591
92400000,59.847,254.351,320.454,59.804
93600000,60.614,258.378,322.573,60.49
94800000,61.288,72.988,793.22,61.117
96000000,62.111,0.675,392.138,62.028
97200000,62.932,267.641,333.434,62.457
98400000,63.423,75.709,804.469,63.761
99600000,65.216,76.678,768.892,64.284
100800000,65.345,278.685,355.282,64.969
102000000,66.086,78.366,584.199,65.7
103200000,66.351,79.388,849.917,66.594
104400000,67.061,80.339,687.453,67.553
105600000,68.365,290.607,393.999,68.005
106800000,69.057,82.338,907.169,68.63
108000000,69.853,0.606,449.846,69.759
109200000,70.301,301.95,405.33,70.441
110400000,71.257,84.948,674.339,71.769
111600000,71.971,86.023,737.059,71.59
112800000,72.98,86.704,718.212,72.492
114000000,74.031,87.559,666.404,73.53
115200000,74.353,316.865,485.409,74.5
116400000,75.168,90.052,947.824,75.545
117600000,75.929,323.89,474.177,75.409
118800000,76.365,327.187,473.74,76.646
120000000,77.741,330.227,483.223,77.281
24,0.001,0.021,0.001,0
1200000,0.457,3.156,2.913,0.406
2400000,0.844,6.205,5.795,0.765
3600000,1.158,9.285,9.45,1.312
4800000,1.441,12.39,12.566,1.852
6000000,1.788,0.184,19.498,2.386
7200000,2.391,18.554,19.941,2.94
8400000,2.565,21.556,22.839,3.522
9600000,2.971,24.597,28.243,4.078
10800000,3.423,28.507,31.629,4.647
12000000,3.898,0.265,45.442,5.187
13200000,4.375,34.835,40.221,5.819
14400000,4.853,38.359,43.693,6.414
15600000,5.275,42.553,48.041,7.002
16800000,5.73,45.464,50.242,7.52
18000000,6.145,48.698,57.27,8.14
19200000,6.58,51.881,60.486,8.7
20400000,7.028,15.88,102.756,9.223
21600000,7.556,59.002,69.58,9.853
22800000,13.64,19.314,116.383,14.9
24000000,12.63,0.413,94.744,15.555
25200000,16.831,66.683,80.746,11.554
26400000,13.6,69.667,82.756,12.119
27600000,14.732,21.392,148.028,12.674
28800000,15.441,75.929,91.294,13.241
30000000,16.014,79.33,97.509,13.97
31200000,16.955,83.506,98.954,14.554
32400000,17.727,86.752,103.564,15.033
33600000,21.654,94.971,104.338,21.868
34800000,22.772,26.909,193.656,22.875
36000000,23.523,95.893,119.298,23.392
37200000,24.015,28.778,209.199,24.334
38400000,24.874,101.9,134.958,25.085
39600000,25.706,104.713,131.947,26.004
40800000,26.616,31.509,221.739,26.63
42000000,27.477,111.477,138.433,27.144
43200000,27.948,114.239,143.95,28.35
44400000,29.157,34.299,349.073,28.81
45600000,29.618,35.236,249.803,29.615
46800000,30.598,124.283,157.46,30.468
48000000,30.926,0.441,188.413,31.17
49200000,31.926,38.002,390.897,32.011
50400000,32.844,134.174,164.168,32.559
51600000,33.651,39.855,412.821,33.481
52800000,34.196,139.898,171.006,34.412
54000000,35.147,0.587,223.034,35.034
55200000,35.707,42.558,309.41,35.753
56400000,36.665,43.485,347.463,36.351
57600000,37.078,152.826,192.044,37.651
58800000,38.12,155.644,195.298,38.244
60000000,38.972,158.427,197.484,38.798
61200000,39.592,47.182,388.5,39.484
62400000,40.152,165.169,203.453,40.453
63600000,40.904,49.046,520.309,41.405
64800000,42.355,178.616,211.449,41.923
66000000,42.86,181.957,225.804,42.608
67200000,43.843,185.075,217.312,43.357
68400000,44.025,52.704,436.189,44.289
69600000,45.024,53.648,404.111,45.271
70800000,45.985,54.63,467.4,45.712
72000000,46.851,198.082,253.757,46.462
73200000,47.812,56.795,587.589,47.353
74400000,48.161,57.289,434.12,48.138
75600000,48.779,208.247,249.364,49.293
