-------------------------Client: 1-------------------------
kernel,width,height,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixMultiplication	2048	4096	1024	256	2	1	43.239	0.008	221.458	2.783	1.904	
MatrixMultiplication	2048	4096	1024	256	4	1	48.984	0.007	224.29	5.923	2.044	
MatrixMultiplication	2048	4096	1024	256	8	1	49.12	0.007	239.419	5.823	2.153	
MatrixMultiplication	2048	4096	1024	256	16	1	41.481	0.008	231.483	5.394	1.867	
MatrixMultiplication	2048	4096	1024	256	32	1	44.461	0.006	243.515	2.831	2.051	
MatrixMultiplication	2048	4096	1024	512	1	1	41.178	0.008	222.617	4.986	1.961	
MatrixMultiplication	2048	4096	1024	512	2	1	41.736	0.008	226.698	5.748	1.856	
MatrixMultiplication	2048	4096	1024	512	4	1	44.938	0.007	224.9	5.499	1.881	
MatrixMultiplication	2048	4096	1024	512	8	1	47.428	0.006	242.431	2.764	2.102	
MatrixMultiplication	2048	4096	1024	512	16	1	45.537	0.007	241.673	5.764	1.874	
MatrixMultiplication	2048	4096	1024	1024	1	1	44.753	0.007	223.779	2.796	1.913	
MatrixMultiplication	2048	4096	1024	1024	2	1	42.93	0.008	232.008	5.769	1.888	
MatrixMultiplication	2048	4096	1024	1024	4	1	44.325	0.008	228.111	2.842	1.876	
MatrixMultiplication	2048	4096	1024	1024	8	1	45.33	0.007	241.185	5.861	1.902	
MatrixMultiplication	2048	4096	1024	2048	1	1	41.516	0.008	0.082	6.733	1.808	
MatrixMultiplication	2048	4096	1024	2048	2	1	47.567	0.006	0.058	3.889	2.021	
MatrixMultiplication	2048	4096	1024	2048	4	1	44.016	0.006	0.062	3.89	2.027	
MatrixMultiplication	2048	4096	1024	4096	1	1	41.335	0.007	0.074	7.097	1.827	
MatrixMultiplication	2048	4096	1024	4096	2	1	45.056	0.008	0.061	6.957	1.79	
MatrixMultiplication	2048	4096	1024	8192	1	1	48.241	0.007	0.057	3.841	2.048	
kernel,ImageHeight,ImageWidth,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
RotateImage	2048	2048	1	1	1	16.78	0.007	8.866	7.371	114.425	
RotateImage	2048	2048	1	2	1	17.438	0.008	6.742	7.29	113.805	
RotateImage	2048	2048	1	4	1	17.437	0.007	4.856	7.966	113.648	
RotateImage	2048	2048	1	8	1	17.188	0.008	4.627	7.61	113.622	
RotateImage	2048	2048	1	16	1	17.245	0.008	4.929	9.845	116.447	
RotateImage	2048	2048	1	32	1	17.132	0.008	5.925	7.993	122.188	
RotateImage	2048	2048	1	64	1	17.096	0.008	7.033	7.365	113.58	
RotateImage	2048	2048	1	128	1	17.194	0.008	6.612	9.12	115.608	
RotateImage	2048	2048	1	256	1	17.2	0.007	9.955	8.057	113.763	
RotateImage	2048	2048	1	512	1	17.164	0.007	13.888	8.998	113.615	
RotateImage	2048	2048	1	1024	1	17.119	0.008	12.18	8.279	115.817	
RotateImage	2048	2048	1	2048	1	17.156	0.008	13.072	9.223	115.592	
RotateImage	2048	2048	1	4096	1	17.391	0.009	0.079	12.113	113.803	
RotateImage	2048	2048	1	8192	1	17.078	0.009	0.073	12.173	113.83	
RotateImage	2048	2048	2	1	1	17.192	0.008	5.74	7.791	113.855	
RotateImage	2048	2048	2	2	1	17.178	0.007	4.501	8.719	115.432	
RotateImage	2048	2048	2	4	1	17.077	0.007	4.321	8.863	115.944	
RotateImage	2048	2048	2	8	1	17.412	0.008	3.979	8.156	114.487	
RotateImage	2048	2048	2	16	1	17.075	0.008	4.313	7.898	113.633	
RotateImage	2048	2048	2	32	1	16.962	0.008	4.372	7.975	113.512	
RotateImage	2048	2048	2	64	1	17.024	0.008	4.411	7.111	114.279	
RotateImage	2048	2048	2	128	1	17.107	0.007	5.413	9.352	115.331	
RotateImage	2048	2048	2	256	1	17.194	0.007	7.945	7.344	113.713	
RotateImage	2048	2048	2	512	1	17.341	0.007	9.935	9.288	118.527	
RotateImage	2048	2048	2	1024	1	17.691	0.007	12.358	9.621	116.031	
RotateImage	2048	2048	2	2048	1	17.195	0.007	13.164	8.199	113.662	
RotateImage	2048	2048	2	4096	1	16.999	0.008	0.08	13.89	115.412	
RotateImage	2048	2048	4	1	1	17.094	0.008	4.835	7.77	113.632	
RotateImage	2048	2048	4	2	1	16.934	0.008	4.056	8.716	115.854	
RotateImage	2048	2048	4	4	1	16.619	0.008	3.549	9.922	116.41	
RotateImage	2048	2048	4	8	1	16.481	0.007	3.796	7.784	113.864	
RotateImage	2048	2048	4	16	1	16.99	0.007	3.904	9.225	115.563	
RotateImage	2048	2048	4	32	1	16.777	0.007	3.983	9.194	116.146	
RotateImage	2048	2048	4	64	1	16.714	0.008	3.343	9.534	115.402	
RotateImage	2048	2048	4	128	1	16.361	0.008	5.013	9.054	115.512	
RotateImage	2048	2048	4	256	1	17.244	0.007	3.915	8.674	116.299	
RotateImage	2048	2048	4	512	1	17.205	0.008	4.501	8.711	115.959	
RotateImage	2048	2048	4	1024	1	16.689	0.008	5.745	9.148	115.765	
RotateImage	2048	2048	4	2048	1	17.339	0.009	11.586	8.447	114.285	
RotateImage	2048	2048	8	1	1	16.807	0.008	4.098	11.06	116.152	
RotateImage	2048	2048	8	2	1	16.557	0.008	3.986	9.054	115.879	
RotateImage	2048	2048	8	4	1	16.407	0.008	3.995	8.606	114.488	
RotateImage	2048	2048	8	8	1	16.829	0.007	3.823	8.357	114.682	
RotateImage	2048	2048	8	16	1	16.553	0.008	4.079	10.705	115.613	
RotateImage	2048	2048	8	32	1	16.501	0.007	4.097	7.386	113.787	
RotateImage	2048	2048	8	64	1	16.869	0.008	3.96	8.243	114.277	
RotateImage	2048	2048	8	128	1	16.692	0.008	3.295	8.823	115.543	
RotateImage	2048	2048	8	256	1	16.707	0.008	3.39	7.503	113.861	
RotateImage	2048	2048	8	512	1	16.086	0.008	5.003	8.927	116.995	
RotateImage	2048	2048	8	1024	1	17.303	0.008	9.221	7.58	113.646	
RotateImage	2048	2048	16	1	1	16.502	0.022	3.865	8.861	115.348	
RotateImage	2048	2048	16	2	1	16.604	0.008	3.392	8.045	113.818	
RotateImage	2048	2048	16	4	1	16.923	0.008	3.854	7.898	113.715	
RotateImage	2048	2048	16	8	1	16.608	0.008	3.446	8.03	113.663	
RotateImage	2048	2048	16	16	1	16.626	0.008	3.706	8.894	115.821	
RotateImage	2048	2048	16	32	1	16.42	0.008	4.055	8.378	116.251	
RotateImage	2048	2048	16	64	1	16.981	0.008	3.928	8.754	116.084	
RotateImage	2048	2048	16	128	1	16.964	0.009	3.472	7.284	114.417	
RotateImage	2048	2048	16	256	1	16.269	0.007	3.398	8.673	116.148	
RotateImage	2048	2048	16	512	1	16.138	0.008	3.705	7.947	113.816	
RotateImage	2048	2048	32	1	1	16.679	0.008	3.72	9.146	116.37	
RotateImage	2048	2048	32	2	1	16.897	0.007	3.42	8.929	116.666	
RotateImage	2048	2048	32	4	1	16.594	0.008	3.672	9.822	115.658	
RotateImage	2048	2048	32	8	1	17.215	0.009	3.55	7.571	113.811	
RotateImage	2048	2048	32	16	1	16.464	0.008	3.38	7.793	135.775	
RotateImage	2048	2048	32	32	1	16.38	0.008	3.885	8.166	113.805	
RotateImage	2048	2048	32	64	1	16.008	0.007	3.775	9.184	116.14	
RotateImage	2048	2048	32	128	1	17.137	0.009	4.949	7.034	114.363	
RotateImage	2048	2048	32	256	1	16.423	0.007	4.281	8.889	116.016	
RotateImage	2048	2048	64	1	1	16.571	0.008	3.403	9.525	124.431	
RotateImage	2048	2048	64	2	1	16.896	0.008	3.937	9.65	115.91	
RotateImage	2048	2048	64	4	1	16.957	0.008	3.454	8.08	113.701	
RotateImage	2048	2048	64	8	1	16.362	0.008	5.387	8.045	116.062	
RotateImage	2048	2048	64	16	1	16.329	0.007	3.444	9.898	116.487	
RotateImage	2048	2048	64	32	1	16.937	0.008	3.95	12.224	119.068	
RotateImage	2048	2048	64	64	1	16.786	0.009	3.807	8.041	113.876	
RotateImage	2048	2048	64	128	1	16.22	0.008	3.324	8.202	114.46	
RotateImage	2048	2048	128	1	1	16.783	0.008	4.829	7.958	116.078	
RotateImage	2048	2048	128	2	1	16.686	0.008	5.425	6.868	113.749	
RotateImage	2048	2048	128	4	1	16.377	0.008	3.402	8.125	113.768	
RotateImage	2048	2048	128	8	1	16.269	0.008	3.655	7.106	114.755	
RotateImage	2048	2048	128	16	1	16.782	0.008	3.683	9.474	115.424	
RotateImage	2048	2048	128	32	1	16.578	0.008	3.746	7.381	113.838	
RotateImage	2048	2048	128	64	1	16.405	0.009	2.907	8.022	114.053	
RotateImage	2048	2048	256	1	1	16.9	0.007	4.191	7.514	113.841	
RotateImage	2048	2048	256	2	1	16.68	0.007	4.268	7.695	113.739	
RotateImage	2048	2048	256	4	1	16.37	0.008	3.673	7.931	114.348	
RotateImage	2048	2048	256	8	1	16.229	0.008	5.266	8.625	116.529	
RotateImage	2048	2048	256	16	1	16.92	0.009	3.507	9.53	116.131	
RotateImage	2048	2048	256	32	1	16.881	0.008	3.548	9.062	115.897	
RotateImage	2048	2048	512	1	1	16.374	0.008	3.739	8.335	113.906	
RotateImage	2048	2048	512	2	1	15.994	0.007	3.091	8.226	123.979	
RotateImage	2048	2048	512	4	1	16.689	0.008	3.661	8.071	114.346	
RotateImage	2048	2048	512	8	1	16.593	0.007	3.778	8.396	113.743	
RotateImage	2048	2048	512	16	1	16.08	0.008	3.484	7.878	113.894	
RotateImage	2048	2048	1024	1	1	16.98	0.008	3.923	8.292	114.47	
RotateImage	2048	2048	1024	2	1	16.574	0.008	3.96	7.769	114.389	
RotateImage	2048	2048	1024	4	1	16.363	0.007	3.849	8.386	113.771	
RotateImage	2048	2048	1024	8	1	16.053	0.008	5.333	8.435	115.953	
RotateImage	2048	2048	2048	1	1	17.099	0.009	4.052	7.494	114.669	
RotateImage	2048	2048	2048	2	1	16.415	0.008	3.766	7.538	113.809	
RotateImage	2048	2048	2048	4	1	16.183	0.008	3.688	8.19	113.655	
RotateImage	2048	2048	4096	1	1	16.798	0.008	0.078	12.086	113.878	
RotateImage	2048	2048	4096	2	1	16.572	0.007	0.068	16.103	115.723	
RotateImage	2048	2048	8192	1	1	16.231	0.007	0.054	13.807	116.125	
kernel,width,height,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
MatrixTranspose	8192	8192	1	1	1	128.907	0.008	83.511	134.467	3.542	
MatrixTranspose	8192	8192	1	2	1	132.373	0.008	57.199	149.875	3.836	
MatrixTranspose	8192	8192	1	4	1	132.728	0.008	51.689	149.842	3.988	
MatrixTranspose	8192	8192	1	8	1	133.061	0.009	80.017	125.582	3.971	
MatrixTranspose	8192	8192	1	16	1	132.08	0.008	60.87	125.884	3.968	
MatrixTranspose	8192	8192	1	32	1	133.788	0.007	83.974	153.53	3.932	
MatrixTranspose	8192	8192	1	64	1	132.625	0.008	118.016	120.824	3.876	
MatrixTranspose	8192	8192	1	128	1	130.331	0.008	162.549	120.642	3.92	
MatrixTranspose	8192	8192	1	256	1	132.134	0.008	186.924	133.554	3.547	
MatrixTranspose	8192	8192	1	512	1	132.989	0.008	428.298	137.755	3.482	
MatrixTranspose	8192	8192	1	1024	1	131.966	0.008	527.725	136.516	3.486	
MatrixTranspose	8192	8192	1	2048	1	130.319	0.008	719.585	120.788	4.013	
MatrixTranspose	8192	8192	1	4096	1	127.784	0.008	690.868	138.882	3.501	
MatrixTranspose	8192	8192	1	8192	1	132.085	0.008	622.09	124.96	3.891	
MatrixTranspose	8192	8192	2	1	1	129.868	0.008	52.11	125.02	3.957	
MatrixTranspose	8192	8192	2	2	1	132.295	0.008	38.63	152.612	4.056	
MatrixTranspose	8192	8192	2	4	1	133.425	0.008	46.633	137.884	3.646	
MatrixTranspose	8192	8192	2	8	1	128.926	0.009	60.004	137.744	3.516	
MatrixTranspose	8192	8192	2	16	1	130.854	0.009	58.044	137.635	3.444	
MatrixTranspose	8192	8192	2	32	1	131.607	0.008	82.007	123.231	3.973	
MatrixTranspose	8192	8192	2	64	1	130.967	0.007	87.141	134.275	3.498	
MatrixTranspose	8192	8192	2	128	1	131.156	0.008	92.548	119.977	4.108	
MatrixTranspose	8192	8192	2	256	1	130.771	0.008	183.489	133.96	3.638	
MatrixTranspose	8192	8192	2	512	1	131.565	0.007	279.505	123.87	3.882	
MatrixTranspose	8192	8192	2	1024	1	134.125	0.009	342.055	136.091	3.487	
MatrixTranspose	8192	8192	2	2048	1	130.853	0.007	391.638	121.093	4.257	
MatrixTranspose	8192	8192	2	4096	1	132.608	0.008	452.219	135.99	3.312	
MatrixTranspose	8192	8192	4	1	1	119.49	0.003	30.768	120.456	4.287	
MatrixTranspose	8192	8192	4	2	1	129.972	0.008	33.459	150.199	3.864	
MatrixTranspose	8192	8192	4	4	1	132.381	0.009	38.939	149.852	3.902	
MatrixTranspose	8192	8192	4	8	1	130.902	0.008	51.157	138.175	3.471	
MatrixTranspose	8192	8192	4	16	1	133.581	0.008	43.421	149.631	3.967	
MatrixTranspose	8192	8192	4	32	1	133.736	0.008	56.009	137.609	3.568	
MatrixTranspose	8192	8192	4	64	1	142.341	0.008	72.975	134.936	3.561	
MatrixTranspose	8192	8192	4	128	1	128.1	0.008	77.384	137.662	3.361	
MatrixTranspose	8192	8192	4	256	1	131.115	0.009	86.949	134.762	3.707	
MatrixTranspose	8192	8192	4	512	1	129.864	0.007	193.515	133.368	3.576	
MatrixTranspose	8192	8192	4	1024	1	129.844	0.008	231.793	135.721	3.636	
MatrixTranspose	8192	8192	4	2048	1	135.201	0.007	188.871	120.573	4.19	
MatrixTranspose	8192	8192	8	1	1	132.712	0.007	27.922	134.649	3.374	
MatrixTranspose	8192	8192	8	2	1	133.318	0.008	28.877	152.922	4.04	
MatrixTranspose	8192	8192	8	4	1	132.762	0.007	30.177	150.537	3.955	
MatrixTranspose	8192	8192	8	8	1	133.391	0.008	36.056	149.584	4.08	
MatrixTranspose	8192	8192	8	16	1	129.334	0.008	36.489	137.307	3.632	
MatrixTranspose	8192	8192	8	32	1	130.237	0.008	49.992	121.556	3.968	
MatrixTranspose	8192	8192	8	64	1	131.01	0.007	55.932	126.561	3.971	
MatrixTranspose	8192	8192	8	128	1	131.677	0.008	55.674	137.719	3.574	
MatrixTranspose	8192	8192	8	256	1	129.217	0.009	72.174	133.784	3.572	
MatrixTranspose	8192	8192	8	512	1	135.111	0.008	106.403	140.01	3.542	
MatrixTranspose	8192	8192	8	1024	1	130.043	0.008	177.95	123.414	3.995	
MatrixTranspose	8192	8192	16	1	1	130.694	0.009	25.462	148.091	3.945	
MatrixTranspose	8192	8192	16	2	1	131.56	0.009	29.151	151.295	4.102	
MatrixTranspose	8192	8192	16	4	1	128.457	0.009	28.97	148.96	3.906	
MatrixTranspose	8192	8192	16	8	1	132.532	0.009	34.289	152.964	4.018	
MatrixTranspose	8192	8192	16	16	1	128.616	0.008	37.448	153.524	3.885	
MatrixTranspose	8192	8192	16	32	1	131.663	0.007	40.817	153.311	3.935	
MatrixTranspose	8192	8192	16	64	1	127.814	0.008	54.472	136.285	3.733	
MatrixTranspose	8192	8192	16	128	1	131.501	0.007	53.288	139.898	3.66	
MatrixTranspose	8192	8192	16	256	1	127.925	0.011	73.102	125.445	4.032	
MatrixTranspose	8192	8192	16	512	1	130.737	0.008	74.625	121.414	3.833	
MatrixTranspose	8192	8192	32	1	1	129.122	0.008	26.066	137.002	3.915	
MatrixTranspose	8192	8192	32	2	1	132.821	0.009	28.892	151.234	4.036	
MatrixTranspose	8192	8192	32	4	1	132.954	0.008	31.788	134.93	3.386	
MatrixTranspose	8192	8192	32	8	1	129.257	0.008	28.604	133.291	3.491	
MatrixTranspose	8192	8192	32	16	1	131.616	0.007	32.725	136.631	3.526	
MatrixTranspose	8192	8192	32	32	1	132.278	0.008	39.19	149.647	3.859	
MatrixTranspose	8192	8192	32	64	1	128.106	0.009	37.941	128.898	3.917	
MatrixTranspose	8192	8192	32	128	1	132.621	0.008	46.725	149.483	4.012	
MatrixTranspose	8192	8192	32	256	1	128.544	0.008	48.732	137.418	3.874	
MatrixTranspose	8192	8192	64	1	1	130.833	0.013	25.112	133.513	3.494	
MatrixTranspose	8192	8192	64	2	1	128.793	0.008	26.681	135.406	3.434	
MatrixTranspose	8192	8192	64	4	1	132.893	0.009	28.178	139.478	3.445	
MatrixTranspose	8192	8192	64	8	1	129.751	0.008	29.902	148.55	4.182	
MatrixTranspose	8192	8192	64	16	1	132.259	0.008	30.703	134.142	3.576	
MatrixTranspose	8192	8192	64	32	1	131.862	0.008	30.574	150.764	4.129	
MatrixTranspose	8192	8192	64	64	1	128.255	0.008	35.158	138.329	3.499	
MatrixTranspose	8192	8192	64	128	1	129.66	0.008	40.138	136.954	3.659	
MatrixTranspose	8192	8192	128	1	1	132.37	0.008	24.751	148.668	3.956	
MatrixTranspose	8192	8192	128	2	1	131.467	0.008	25.786	136.828	3.537	
MatrixTranspose	8192	8192	128	4	1	132.647	0.008	26.018	134.786	3.383	
MatrixTranspose	8192	8192	128	8	1	132.347	0.008	28.59	135.948	3.45	
MatrixTranspose	8192	8192	128	16	1	129.366	0.008	28.096	132.95	3.54	
MatrixTranspose	8192	8192	128	32	1	129.081	0.008	28.697	153.686	4.032	
MatrixTranspose	8192	8192	128	64	1	127.495	0.008	30.867	149.653	3.968	
MatrixTranspose	8192	8192	256	1	1	132.382	0.008	24.7	139.335	3.449	
MatrixTranspose	8192	8192	256	2	1	131.342	0.008	24.871	135.675	3.455	
MatrixTranspose	8192	8192	256	4	1	132.515	0.008	24.194	137.441	3.42	
MatrixTranspose	8192	8192	256	8	1	132.151	0.008	26.766	152.458	3.823	
MatrixTranspose	8192	8192	256	16	1	128.267	0.008	28.76	149.563	3.949	
MatrixTranspose	8192	8192	256	32	1	132.623	0.008	29.947	135.032	3.614	
MatrixTranspose	8192	8192	512	1	1	131.716	0.007	25.238	153.894	4.101	
MatrixTranspose	8192	8192	512	2	1	129.427	0.008	24.114	138.17	3.62	
MatrixTranspose	8192	8192	512	4	1	127.851	0.008	24.503	136.677	3.476	
MatrixTranspose	8192	8192	512	8	1	132.379	0.008	23.209	150.65	3.869	
MatrixTranspose	8192	8192	512	16	1	131.301	0.008	25.185	152.544	4.025	
MatrixTranspose	8192	8192	1024	1	1	132.665	0.008	24.799	153.342	3.915	
MatrixTranspose	8192	8192	1024	2	1	127.624	0.009	22.92	149.199	3.896	
MatrixTranspose	8192	8192	1024	4	1	127.697	0.008	24.365	152.064	3.941	
MatrixTranspose	8192	8192	1024	8	1	128.996	0.008	23.963	151.508	4.051	
MatrixTranspose	8192	8192	2048	1	1	130.352	0.008	25.154	135.451	3.538	
MatrixTranspose	8192	8192	2048	2	1	131.856	0.008	24.688	149.194	3.937	
MatrixTranspose	8192	8192	2048	4	1	128.06	0.008	24.827	149.151	4.061	
MatrixTranspose	8192	8192	4096	1	1	128.73	0.008	23.929	149.245	4.093	
MatrixTranspose	8192	8192	4096	2	1	129.275	0.008	25.516	146.861	3.924	
MatrixTranspose	8192	8192	8192	1	1	130.083	0.008	24.011	149.146	3.967	
kernel,width,height,maskWidth,maskHeight,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
Convolution	1024	1024	64	64	1	1	1	6.957	0.004	364.766	2.169	1.207	
Convolution	1024	1024	64	64	2	1	1	7.8	0.004	349.019	1.095	1.144	
Convolution	1024	1024	64	64	4	1	1	6.286	0.013	353.503	1.09	0.956	
Convolution	1024	1024	64	64	8	1	1	5.991	0.004	352.502	1.229	1.298	
Convolution	1024	1024	64	64	16	1	1	6.227	0.013	359.035	2.048	1.079	
Convolution	1024	1024	64	64	32	1	1	6.361	0.003	343.477	2.116	1.228	
Convolution	1024	1024	64	64	64	1	1	6.497	0.004	360.626	1.162	1.238	
Convolution	1024	1024	64	64	128	1	1	5.817	0.002	351.391	1.173	1.151	
Convolution	1024	1024	64	64	256	1	1	6.601	0.019	357.858	1.154	1.203	
Convolution	1024	1024	64	64	512	1	1	6.09	0.017	355.696	2.106	1.276	
Convolution	1024	1024	64	64	1024	1	1	7.13	0.004	364.372	1.127	1.275	
Convolution	1024	1024	64	64	2048	1	1	6.626	0.004	374.23	1.15	1.267	
Convolution	1024	1024	64	64	4096	1	1	5.531	0.003	430.967	1.137	1.208	
Convolution	1024	1024	64	64	8192	1	1	6.725	0.005	409.302	1.129	1.321	
-------------------------Client: 5-------------------------
kernel,width,height,nSteps,xLocal,yLocal,zLocal,memoryCopyOut,plan,execute,memoryCopyIn,cleanUp,
FluidSimulation	2048	2048	5	1	1	1	691.74	0.029	1810.39	0.001	6.579	
FluidSimulation	2048	2048	5	1	2	1	362.603	0.01	2102.15	0.001	9.328	
FluidSimulation	2048	2048	5	1	4	1	342.13	0.015	1810.83	0.001	7.306	
FluidSimulation	2048	2048	5	1	8	1	339.996	0.014	1821.58	0.001	6.57	
FluidSimulation	2048	2048	5	1	16	1	343.849	0.014	1858.1	0.001	7.402	
FluidSimulation	2048	2048	5	1	32	1	342.086	0.014	1906.37	0.001	6.947	
FluidSimulation	2048	2048	5	1	64	1	347.751	0.013	1916.71	0.002	7.534	
FluidSimulation	2048	2048	5	1	128	1	340.664	0.014	1880.53	0.001	7.296	
FluidSimulation	2048	2048	5	1	256	1	351.478	0.014	1888.43	0.001	7.575	
FluidSimulation	2048	2048	5	1	512	1	347.359	0.015	1890.59	0.002	7.047	
FluidSimulation	2048	2048	5	1	1024	1	350.504	0.014	1918.6	0.001	6.979	
FluidSimulation	2048	2048	5	1	2048	1	347.513	0.013	1906.91	0.002	7.54	
FluidSimulation	2048	2048	5	1	4096	1	339.791	0.024	2191.85	0.001	6.296	
FluidSimulation	2048	2048	5	1	8192	1	350.426	0.009	1752.04	0.001	5.617	
FluidSimulation	2048	2048	5	2	1	1	347.512	0.021	2312.83	0.001	8.524	
FluidSimulation	2048	2048	5	2	2	1	339.864	0.014	1738.61	0.001	7.28	
FluidSimulation	2048	2048	5	2	4	1	350.67	0.013	1683.28	0.001	11.053	
FluidSimulation	2048	2048	5	2	8	1	344.443	0.015	1713.76	0.001	7.473	
FluidSimulation	2048	2048	5	2	16	1	344.242	0.014	1735.4	0.002	6.898	
FluidSimulation	2048	2048	5	2	32	1	356.175	0.014	1715.05	0.001	6.933	
FluidSimulation	2048	2048	5	2	64	1	350.854	0.014	1746.21	0.001	8.039	
FluidSimulation	2048	2048	5	2	128	1	341.682	0.015	1790.25	0.002	6.922	
FluidSimulation	2048	2048	5	2	256	1	357.797	0.014	1820.51	0.001	8.034	
FluidSimulation	2048	2048	5	2	512	1	345.854	0.025	1782.03	0.002	7.017	
FluidSimulation	2048	2048	5	2	1024	1	350.135	0.015	1813.99	0.001	7.406	
FluidSimulation	2048	2048	5	2	2048	1	341.755	0.038	1832.38	0.002	7.214	
FluidSimulation	2048	2048	5	2	4096	1	344.901	0.015	1544.87	0.001	4.763	
FluidSimulation	2048	2048	5	4	1	1	347.001	0.015	1642.81	0.002	6.347	
FluidSimulation	2048	2048	5	4	2	1	350.942	0.015	1683.06	0.002	6.496	
FluidSimulation	2048	2048	5	4	4	1	349.147	0.014	1682.18	0.001	6.655	
FluidSimulation	2048	2048	5	4	8	1	353.392	0.015	1680.76	0.001	10.044	
FluidSimulation	2048	2048	5	4	16	1	345.235	0.016	1655.05	0.002	6.997	
FluidSimulation	2048	2048	5	4	32	1	352.443	0.015	1701.19	0.001	7.154	
FluidSimulation	2048	2048	5	4	64	1	348.278	0.014	1716.89	0.001	6.909	
FluidSimulation	2048	2048	5	4	128	1	348.468	0.034	1763.45	0.002	6.991	
FluidSimulation	2048	2048	5	4	256	1	352.097	0.016	1732.75	0.001	6.896	
FluidSimulation	2048	2048	5	4	512	1	349.411	0.014	1738.46	0.002	7.397	
FluidSimulation	2048	2048	5	4	1024	1	347.655	0.016	1674.68	0.001	7.248	
FluidSimulation	2048	2048	5	4	2048	1	348.684	0.015	1793.61	0.001	7.149	
FluidSimulation	2048	2048	5	8	1	1	345.652	0.015	1601.3	0.002	7.885	
FluidSimulation	2048	2048	5	8	2	1	348.973	0.016	1622.81	0.001	7.17	
FluidSimulation	2048	2048	5	8	4	1	351.846	0.014	1624.44	0.001	7.49	
FluidSimulation	2048	2048	5	8	8	1	340.036	0.018	1652.11	0.001	9.668	
FluidSimulation	2048	2048	5	8	16	1	339.62	0.015	1658.14	0.001	7.446	
FluidSimulation	2048	2048	5	8	32	1	348.787	0.016	1671.88	0.001	7.935	
FluidSimulation	2048	2048	5	8	64	1	346.075	0.016	1639.23	0.001	7.509	
FluidSimulation	2048	2048	5	8	128	1	346.055	0.015	1687.46	0.002	7.462	
FluidSimulation	2048	2048	5	8	256	1	346.73	0.016	1710.57	0.001	7.686	
FluidSimulation	2048	2048	5	8	512	1	346.179	0.015	1764.86	0.002	7.481	
FluidSimulation	2048	2048	5	8	1024	1	351.33	0.014	1764.25	0.001	6.801	
FluidSimulation	2048	2048	5	16	1	1	355.876	0.015	1735.99	0	8.083	
FluidSimulation	2048	2048	5	16	2	1	363.78	0.01	1769.33	0.001	7.573	
FluidSimulation	2048	2048	5	16	4	1	364.934	0.01	1794.64	0.001	9.209	
FluidSimulation	2048	2048	5	16	8	1	351.921	0.013	1529.98	0.001	7.982	
FluidSimulation	2048	2048	5	16	16	1	340.417	0.015	1537.01	0.001	7.356	
FluidSimulation	2048	2048	5	16	32	1	341.352	0.015	1522.63	0.002	7.18	
FluidSimulation	2048	2048	5	16	64	1	350.681	0.015	1535.5	0.002	7.286	
FluidSimulation	2048	2048	5	16	128	1	350.348	0.014	1560.66	0.001	6.926	
FluidSimulation	2048	2048	5	16	256	1	349.664	0.015	1891.77	0.001	7.624	
FluidSimulation	2048	2048	5	16	512	1	363.52	0.009	1440.77	0.001	7.991	
FluidSimulation	2048	2048	5	32	1	1	356.363	0.01	1397.45	0	8.152	
FluidSimulation	2048	2048	5	32	2	1	362.8	0.01	2312.34	0.001	9.084	
FluidSimulation	2048	2048	5	32	4	1	350.714	0.014	1505.19	0.001	10.198	
FluidSimulation	2048	2048	5	32	8	1	347.207	0.016	1486.89	0.001	7.896	
FluidSimulation	2048	2048	5	32	16	1	347.755	0.016	1793.7	0.001	8.321	
FluidSimulation	2048	2048	5	32	32	1	348.362	0.018	1493.58	0	7.963	
