nThreads,memcpyOut,plan,execu,memcpyIn
39,0.680,8.517,1.387,1.029,
40,0.691,8.544,1.196,0.828,
41,0.692,8.516,1.282,0.813,
42,0.697,8.515,1.276,0.889,
43,0.831,10.943,1.073,0.498,
44,0.384,8.519,0.973,0.535,
45,0.379,8.525,1.172,0.536,
46,0.386,8.527,1.279,0.505,
47,0.387,8.520,1.354,0.530,
48,0.387,8.498,1.295,0.837,
1,0.742,7.685,3.761,0.434,
2,0.359,7.073,3.352,0.433,
3,0.363,7.843,2.303,0.460,
4,0.391,7.662,1.907,0.434,
5,0.373,7.594,2.041,0.486,
6,0.362,7.626,1.982,0.489,
7,0.385,7.609,1.903,0.465,
8,0.369,7.614,1.828,0.465,
9,0.374,7.913,1.645,0.530,
10,0.356,7.890,1.543,0.515,
11,0.360,7.834,1.733,0.518,
12,0.379,7.827,1.684,0.537,
13,0.361,7.829,1.632,0.531,
14,0.362,7.850,1.798,0.525,
15,0.369,7.856,1.750,0.525,
16,0.363,7.872,1.601,0.522,
17,0.364,7.859,1.647,0.529,
18,0.366,7.870,1.590,0.562,
19,0.363,7.879,1.545,0.505,
20,0.368,7.897,1.604,0.522,
21,0.370,8.270,1.486,0.726,
22,0.734,9.759,1.312,0.708,
23,0.745,8.461,1.277,0.558,
24,0.728,12.760,1.586,0.807,
25,0.722,9.743,1.514,0.505,
26,0.720,8.728,1.192,0.835,
27,0.737,12.959,1.088,0.495,
28,0.374,8.503,1.125,0.502,
29,0.374,8.504,1.219,0.825,
30,0.735,9.248,1.307,0.805,
31,0.383,8.534,1.201,0.508,
32,0.390,8.502,1.401,0.526,
33,0.383,8.516,1.167,0.543,
34,0.380,8.502,1.009,0.505,
35,0.387,8.506,1.275,0.834,
36,0.754,11.014,1.128,0.539,
37,0.389,8.512,1.208,0.509,
38,0.389,8.512,1.398,0.805,
39,0.382,8.502,1.240,0.527,
40,0.393,8.503,1.176,0.535,
41,0.386,8.511,1.308,0.836,
42,0.751,11.770,1.232,0.535,
43,0.381,8.514,1.133,0.532,
44,0.387,8.519,1.308,0.536,
45,0.392,8.503,1.159,0.543,
46,0.396,8.499,1.096,0.519,
47,0.395,8.508,1.119,0.524,
48,0.402,8.508,1.386,0.538,
1,0.400,4.196,3.768,0.433,
2,0.371,7.072,3.657,0.468,
3,0.362,7.486,1.889,0.493,
4,0.396,8.050,2.663,0.495,
5,0.366,7.713,2.223,0.461,
6,0.390,8.108,2.302,0.519,
7,0.406,8.579,2.433,0.515,
8,0.439,9.130,2.549,0.585,
9,0.477,9.698,1.478,0.524,
10,0.367,7.904,1.713,0.517,
11,0.367,7.833,1.806,0.518,
12,0.370,7.841,1.775,0.522,
13,0.371,7.843,1.693,0.511,
14,0.379,7.829,1.819,0.538,
15,0.373,7.849,1.738,0.519,
16,0.385,7.852,1.817,0.529,
17,0.378,7.875,1.727,0.543,
18,0.377,7.875,1.685,0.499,
19,0.389,7.869,1.667,0.532,
20,0.389,7.893,1.610,0.528,
21,0.398,8.215,1.612,0.550,
22,0.380,8.209,1.641,0.504,
23,0.373,8.212,1.595,0.513,
24,0.371,8.241,1.538,0.538,
25,0.377,8.232,1.460,0.502,
26,0.393,8.528,1.255,0.528,
27,0.380,8.500,1.305,0.533,
28,0.380,8.509,1.398,0.523,
29,0.378,8.495,1.166,0.504,
30,0.381,8.494,1.378,0.521,
31,0.389,8.502,1.377,0.519,
32,0.387,8.505,1.334,0.522,
33,0.397,8.497,1.295,0.546,
34,0.375,8.505,1.266,0.543,
35,0.380,8.517,1.329,0.539,
36,0.372,8.521,1.404,0.529,
37,0.375,8.514,1.296,0.522,
38,0.386,8.503,1.453,0.835,
39,0.752,10.432,1.295,0.492,
40,0.385,8.524,1.324,0.819,
41,0.462,8.525,1.282,0.825,
42,0.734,12.583,1.185,0.527,
43,0.377,8.513,1.383,0.840,
44,0.739,9.370,1.344,0.521,
45,0.389,8.512,1.312,0.532,
46,0.389,8.503,1.388,0.530,
47,0.394,8.489,1.416,0.818,
48,0.750,11.705,1.542,0.501,
1,0.392,4.211,3.763,0.424,
2,0.364,7.075,3.422,0.430,
3,0.373,7.977,3.974,0.515,
4,0.422,9.720,4.544,0.473,
5,0.366,8.886,2.917,0.608,
6,0.484,10.759,3.037,0.492,
7,0.367,7.832,2.986,0.553,
8,0.418,9.187,2.741,0.591,
9,0.472,10.469,1.656,0.502,
10,0.379,7.889,1.733,0.546,
11,0.361,7.821,1.939,0.511,
12,0.377,7.887,1.959,0.534,
13,0.382,8.301,1.796,0.533,
14,0.412,8.543,1.875,0.571,
15,0.398,8.554,1.766,0.558,
16,0.408,8.582,1.681,0.561,
17,0.408,8.567,1.607,0.528,
18,0.405,8.574,1.896,0.510,
19,0.379,7.873,1.656,0.526,
20,0.376,7.889,1.656,0.506,
21,0.377,8.252,1.597,0.512,
22,0.377,8.212,1.687,0.514,
23,0.372,8.216,1.485,0.499,
24,0.375,8.226,1.756,0.532,
25,0.373,8.247,1.753,0.517,
26,0.371,8.513,1.288,0.503,
27,0.387,8.473,1.448,0.820,
28,0.746,8.514,1.043,0.522,
29,0.384,8.512,1.123,0.827,
30,0.736,12.551,1.363,0.533,
31,0.367,8.510,1.291,0.527,
32,0.376,8.510,1.490,0.830,
33,0.738,8.756,1.308,0.531,
34,0.378,8.493,1.550,0.544,
35,0.378,8.511,1.322,0.529,
36,0.379,8.510,1.281,0.493,
37,0.378,8.501,1.411,0.822,
38,0.725,10.969,1.086,0.833,
39,0.745,9.057,1.116,0.494,
40,0.389,8.502,1.266,0.499,
41,0.384,8.508,1.261,0.522,
42,0.376,8.528,1.484,0.530,
43,0.376,8.512,1.457,0.813,
44,0.716,11.271,1.253,0.521,
45,0.369,8.501,1.284,0.526,
46,0.376,8.517,1.438,0.536,
47,0.382,8.512,1.352,0.823,
48,0.744,12.734,1.317,0.821,
1,0.748,5.478,3.794,0.436,
2,0.375,7.084,5.074,0.578,
3,0.486,9.771,2.860,0.497,
4,0.375,7.544,2.457,0.518,
5,0.384,8.128,2.385,0.511,
6,0.415,8.582,2.746,0.540,
7,0.433,9.550,2.062,0.533,
8,0.471,9.367,1.550,0.477,
9,0.380,7.888,1.586,0.484,
10,0.380,7.893,1.719,0.493,
11,0.379,7.812,1.545,0.515,
12,0.379,7.829,1.467,0.493,
13,0.384,7.832,1.442,0.532,
14,0.383,7.839,1.577,0.538,
15,0.379,7.862,1.493,0.489,
16,0.389,7.862,1.406,0.508,
17,0.374,7.866,1.482,0.510,
18,0.386,7.878,1.664,0.500,
19,0.387,7.872,1.502,0.540,
20,0.387,7.897,1.601,0.517,
21,0.397,8.242,1.574,0.510,
22,0.387,8.246,1.585,0.520,
23,0.382,8.257,1.639,0.523,
24,0.379,8.223,1.381,0.495,
25,0.394,8.256,1.557,0.517,
26,0.389,8.538,1.209,0.533,
27,0.386,8.521,1.375,0.823,
28,0.719,11.216,1.313,0.510,
29,0.368,8.492,1.329,0.814,
30,0.738,13.666,1.251,0.513,
31,0.378,8.519,1.323,0.513,
32,0.378,8.492,1.472,0.819,
33,0.729,9.359,1.330,0.532,
34,0.386,8.489,1.422,0.539,
35,0.375,8.500,1.311,0.536,
36,0.372,8.515,1.399,0.836,
37,0.747,11.734,1.297,0.548,
38,0.380,8.511,1.319,0.850,
39,0.744,8.875,1.266,0.535,
40,0.376,8.524,1.303,0.543,
41,0.384,8.514,1.266,0.510,
42,0.388,8.516,1.281,0.505,
43,0.389,8.517,1.332,0.541,
44,0.390,8.518,1.390,0.514,
45,0.395,8.520,1.306,0.525,
46,0.384,8.525,1.376,0.524,
47,0.387,8.525,1.179,0.843,
48,0.751,9.373,1.237,0.506,
1,0.398,4.202,3.949,0.428,
2,0.371,7.067,3.241,0.428,
3,0.407,8.126,1.532,0.470,
4,0.364,7.442,1.343,0.434,
5,0.364,7.584,2.189,0.457,
6,0.402,7.928,1.850,0.489,
7,0.380,7.614,1.790,0.493,
8,0.411,7.977,2.202,0.501,
9,0.390,7.986,1.610,0.530,
10,0.384,8.247,1.554,0.513,
11,0.388,8.158,1.855,0.551,
12,0.389,8.175,1.635,0.541,
13,0.386,8.176,1.864,0.538,
14,0.383,8.190,1.601,0.507,
15,0.399,8.184,1.798,0.532,
16,0.397,8.180,1.746,0.512,
17,0.407,8.202,1.601,0.528,
18,0.399,8.185,1.566,0.536,
19,0.387,7.869,1.704,0.520,
20,0.399,7.871,1.494,0.507,
21,0.383,8.277,1.613,0.531,
22,0.381,8.227,1.585,0.508,
23,0.375,8.248,1.689,0.837,
24,0.756,15.288,1.591,0.523,
25,0.374,8.259,1.572,0.516,
26,0.371,8.537,1.239,0.535,
27,0.378,8.493,1.207,0.534,
28,0.378,8.494,1.417,0.816,
29,0.719,9.575,1.127,0.528,
30,0.380,8.502,1.145,0.497,
31,0.390,8.502,1.077,0.506,
32,0.382,8.494,1.193,0.754,
33,0.729,12.342,1.109,0.506,
34,0.372,8.508,1.269,0.844,
35,0.749,9.325,1.181,0.803,
36,0.726,13.174,1.171,0.511,
37,0.370,8.498,1.197,0.508,
38,0.366,8.506,1.451,0.542,
39,0.375,8.509,1.291,0.856,
40,0.750,8.828,1.302,0.527,
41,0.385,8.511,1.260,0.516,
42,0.382,8.503,1.342,0.511,
43,0.389,8.518,1.505,0.822,
44,0.764,11.458,1.285,0.812,
45,0.730,9.175,1.302,0.505,
46,0.389,8.520,1.266,0.821,
47,0.738,12.652,1.286,0.814,
48,0.732,9.765,1.335,0.512,
1,0.380,4.197,3.843,0.432,
2,0.361,7.077,2.911,0.432,
3,0.363,7.765,2.636,0.565,
4,0.386,8.128,2.060,0.494,
5,0.381,8.299,1.461,0.498,
6,0.354,7.644,1.852,0.523,
7,0.358,7.624,1.999,0.538,
8,0.356,7.646,1.987,0.517,
9,0.376,7.917,1.554,0.491,
10,0.365,7.945,1.604,0.514,
11,0.366,7.847,1.729,0.533,
12,0.365,7.840,1.598,0.519,
13,0.374,7.863,1.734,0.525,
14,0.367,7.850,1.514,0.508,
15,0.375,7.867,1.618,0.513,
16,0.379,7.860,1.603,0.504,
17,0.369,7.847,1.445,0.519,
18,0.383,7.904,1.522,0.498,
19,0.376,7.866,1.441,0.500,
20,0.377,7.858,1.480,0.500,
21,0.383,8.290,1.762,0.513,
22,0.378,8.193,1.720,0.535,
23,0.372,8.213,1.654,0.514,
24,0.366,8.237,1.748,0.537,
25,0.372,8.219,1.656,0.538,
26,0.371,8.527,1.419,0.537,
27,0.377,8.511,1.302,0.859,
28,0.753,10.353,1.143,0.521,
29,0.376,8.500,1.139,0.536,
30,0.374,8.506,1.312,0.534,
31,0.376,8.492,1.348,0.538,
32,0.400,8.487,1.455,0.521,
33,0.383,8.501,1.389,0.534,
34,0.378,8.513,1.398,0.534,
35,0.380,8.514,1.380,0.532,
36,0.381,8.514,1.342,0.536,
37,0.380,8.503,1.386,0.522,
38,0.380,8.500,1.305,0.546,
39,0.374,8.521,1.242,0.511,
40,0.386,8.520,1.467,0.545,
41,0.384,8.515,1.365,0.550,
42,0.381,8.511,1.277,0.541,
43,0.380,8.524,1.201,0.533,
44,0.390,8.525,1.270,0.523,
45,0.383,8.519,1.249,0.530,
46,0.392,8.523,1.463,0.506,
47,0.392,8.513,1.291,0.521,
48,0.386,8.519,1.484,0.533,
1,0.385,4.195,3.746,0.436,
2,0.369,7.080,2.800,0.442,
3,0.371,7.449,2.621,0.529,
4,0.359,7.704,2.729,0.520,
5,0.379,8.261,2.201,0.530,
6,0.420,8.298,1.984,0.524,
7,0.403,8.307,1.417,0.532,
8,0.372,7.616,1.398,0.545,
9,0.381,7.902,1.214,0.500,
10,0.379,7.926,1.338,0.484,
11,0.363,7.821,1.478,0.541,
12,0.367,7.878,1.291,0.521,
13,0.367,7.835,1.607,0.556,
14,0.370,7.834,1.775,0.532,
15,0.367,7.859,1.708,0.546,
16,0.365,7.867,1.659,0.541,
17,0.374,7.865,1.580,0.550,
18,0.372,7.868,1.715,0.549,
19,0.383,7.882,1.770,0.551,
20,0.375,7.876,1.675,0.510,
21,0.381,8.259,1.470,0.500,
22,0.375,8.225,1.510,0.543,
23,0.384,8.251,1.665,0.822,
24,0.759,13.048,1.433,0.518,
25,0.375,8.252,1.412,0.512,
26,0.381,8.512,1.309,0.524,
27,0.378,8.498,1.318,0.521,
28,0.380,8.494,1.425,0.534,
29,0.383,8.497,1.420,0.514,
30,0.385,8.503,1.333,0.519,
31,0.374,8.503,1.265,0.809,
32,0.712,12.226,1.094,0.524,
33,0.368,8.507,1.219,0.829,
34,0.740,9.311,1.347,0.528,
35,0.384,8.495,1.321,0.525,
36,0.390,8.500,1.469,0.523,
37,0.372,8.491,1.523,0.494,
38,0.386,8.508,1.258,0.533,
39,0.381,8.518,1.418,0.529,
40,0.384,8.494,1.397,1.121,
41,1.025,11.928,1.138,0.801,
42,0.694,8.531,1.196,1.019,
43,0.992,11.586,1.200,0.812,
44,0.684,8.514,1.525,0.824,
45,0.692,8.505,1.319,0.824,
46,0.679,8.520,1.423,1.025,
47,0.987,11.708,1.305,0.799,
48,0.685,8.515,1.400,1.036,
1,0.896,4.214,3.794,0.721,
2,0.713,7.078,2.730,0.735,
3,0.716,7.422,2.245,0.767,
4,0.665,7.460,2.337,0.802,
5,0.676,7.619,2.073,0.803,
6,0.665,7.662,2.012,0.817,
7,0.686,7.658,1.860,0.835,
8,0.672,7.654,1.972,0.832,
9,0.683,7.963,1.412,0.821,
10,0.691,7.925,1.298,0.833,
11,0.683,7.840,1.600,0.787,
12,0.693,7.851,1.676,0.794,
13,0.680,7.851,1.582,0.824,
14,0.688,7.894,1.409,0.806,
15,0.697,7.883,1.603,0.843,
16,0.685,7.877,1.545,0.836,
17,0.683,7.875,1.632,0.822,
18,0.688,7.878,1.543,0.841,
19,0.691,7.899,1.406,0.832,
20,0.696,7.953,1.465,0.816,
21,0.706,8.265,1.778,0.825,
22,0.665,8.246,1.667,0.834,
23,0.685,8.238,1.655,0.811,
24,0.685,8.238,1.530,0.837,
25,0.695,8.241,1.670,0.826,
26,0.689,8.531,1.418,1.036,
27,1.010,13.411,1.305,0.875,
28,0.736,10.224,1.059,0.505,
29,0.381,8.515,1.133,0.827,
30,0.682,8.505,1.004,0.519,
31,0.377,8.515,0.980,0.502,
32,0.393,8.493,1.027,0.529,
33,0.382,8.512,1.195,0.544,
34,0.377,8.515,1.416,0.853,
35,0.763,11.268,1.136,0.510,
36,0.390,8.511,1.238,0.546,
37,0.386,8.515,1.452,0.535,
38,0.391,8.510,1.349,0.555,
39,0.390,8.506,1.431,0.550,
40,0.394,8.524,1.209,0.549,
41,0.393,8.522,1.200,0.822,
42,0.744,17.033,1.177,0.512,
43,0.367,8.514,1.315,0.535,
44,0.381,8.511,1.280,0.535,
45,0.382,8.506,1.694,0.844,
46,0.749,9.974,1.120,0.509,
47,0.379,8.533,1.222,0.508,
48,0.398,8.511,1.259,0.545,
